SCENARIO,Rainfall (mm/year),Rate increase tariff tot (%/year),Rate increase costs tot (%/year),Rate increase discount tot (%/year),Area (m²),Demand non-potable (m³/year),V ideal (m³),Satis (%),Consumption (m³/year),Vextra  (m³/year),NPV,NPVV,BCR,REL,RH (%),Initial cost,V maxnpv (m³),Satis npv (%),Cons NPV (m³/year),Vextra NPV (m³/year),NPV max,NPVV NPV,BCR NPV,REL NPV,RH NPV (%),V maxBCR (m³),Satis BCR (%),Cons BCR  (m³/year),Vextra BCR  (m³/year),NPV BCR,NPVV BCR,BCR max,REL BCR,RH BCR (%),V maxNPVV (m³),Satis NPVV (%),Cons NPVV (m³/year),Vextra NPVV (m³/year),NPV NPVV,NPVV max,BCR NPVV,rel NPVV,RH NPVV (%),V maxREL (m³),Satis REL (%),Cons REL  (m³/year),Vextra REL  (m³/year),NPV REL,NPVV REL,BCR REL,REL max,RH REL (%),V maxsatis (m³),Satis max (%),Cons satis  (m³/year),Vextra satis  (m³/year),NPV satis,NPVV satis,BCR satis,REL satis,RH satis (%),V maxRH (m³),Satis RH (%),Cons RH  (m³/year),Vextra RH  (m³/year),NPV RH,NPVV RH,BCR RH,REL RH,RH max (%)
878,1504.416666666666666666666666,1.184739396999318,1.0935327568801794,1.38047051516266,200,113.0551,5,65.64492930025135279459721104,74.28271666666666666666666667,160.26875,-1209.646747383747183783118191,-0.5428121110198793141352612490,0.7831665234340414714237360042,64.86313868613138,31.67011390819129390791843269,5578.69,1.75,50.08356137169907984987644452,56.67373,177.8777366666666666666666667,-298.036272096647598165789749,-0.1752936043422867456496391709,0.9168237598071417931603432280,46.91605839416058,24.16259885534717042911974970,1.75,50.08356137169907984987644452,56.67373,177.8777366666666666666666667,-298.036272096647598165789749,-0.1752936043422867456496391709,0.9168237598071417931603432280,46.91605839416058,24.16259885534717042911974970,1.75,50.08356137169907984987644452,56.67373,177.8777366666666666666666667,-298.036272096647598165789749,-0.1752936043422867456496391709,0.9168237598071417931603432280,46.91605839416058,24.16259885534717042911974970,40,96.14022639190203792302373689,108.7906906666666666666666667,125.760776,-25602.51334566268230732839883,-7.844578486379399003027562613,0.1636491844366902997295389765,95.93065693430657,46.38243887908609681116184309,40,96.14022639190203792302373689,108.7906906666666666666666667,125.760776,-25602.51334566268230732839883,-7.844578486379399003027562613,0.1636491844366902997295389765,95.93065693430657,46.38243887908609681116184309,40,96.14022639190203792302373689,108.7906906666666666666666667,125.760776,-25602.51334566268230732839883,-7.844578486379399003027562613,0.1636491844366902997295389765,95.93065693430657,46.38243887908609681116184309
879,1449.016666666666666666666662,1.0526069090734704,1.0972864700708689,0.9364276355020265,200,113.0551,5,64.13662657344688367987349411,72.54945866666666666666666667,152.798808,2260.342937695124408247895766,1.038529659277184043058467740,1.405174501127527144947630316,63.30777656078861,32.19437173394425931535898213,5578.69,5,64.13662657344688367987349411,72.54945866666666666666666667,152.798808,2260.342937695124408247895766,1.038529659277184043058467740,1.405174501127527144947630316,63.30777656078861,32.19437173394425931535898213,5,64.13662657344688367987349411,72.54945866666666666666666667,152.798808,2260.342937695124408247895766,1.038529659277184043058467740,1.405174501127527144947630316,63.30777656078861,32.19437173394425931535898213,5,64.13662657344688367987349411,72.54945866666666666666666667,152.798808,2260.342937695124408247895766,1.038529659277184043058467740,1.405174501127527144947630316,63.30777656078861,32.19437173394425931535898213,40,95.00274146710995027616585845,107.4642966666666666666666667,117.88397,-39989.54469931116230214769150,-12.40397848082541842102897849,-0.3063283229941282275038878818,94.73347937203359,47.68809552266358679188124811,40,95.00274146710995027616585845,107.4642966666666666666666667,117.88397,-39989.54469931116230214769150,-12.40397848082541842102897849,-0.3063283229941282275038878818,94.73347937203359,47.68809552266358679188124811,40,95.00274146710995027616585845,107.4642966666666666666666667,117.88397,-39989.54469931116230214769150,-12.40397848082541842102897849,-0.3063283229941282275038878818,94.73347937203359,47.68809552266358679188124811
880,1426.470000000000000000000004,1.1361432950361787,1.1954597070254727,1.3406196850828624,200,113.0551,5,63.00840615557479571988562105,71.29927066666666666666666667,150.645796,-2457.257263443099442754299227,-1.148799625609587555179993719,0.5595279064721109359447649489,62.39963503649635,32.12473777295042376852410326,5578.69,1,38.18031098840138585741090126,43.20420866666666666666666667,178.740858,-1249.290267590232414177224802,-0.9638646373774052029292461076,0.5570740824132143439989417622,34.5985401459854,19.46617210985541166943411823,1.75,48.09905258424890383693599388,54.42809266666666666666666667,167.516974,-1341.150564333321260115349771,-0.8213592764474980623151910382,0.6257104523250731163808366927,45.15510948905109,24.52322706880020761894234489,1.75,48.09905258424890383693599388,54.42809266666666666666666667,167.516974,-1341.150564333321260115349771,-0.8213592764474980623151910382,0.6257104523250731163808366927,45.15510948905109,24.52322706880020761894234489,40,93.22429654916602999737477017,105.4910726666666666666666667,116.453994,-27911.92815312571617821002293,-8.819680960530984387503533689,0.08820811614708411137759842158,92.98357664233576,47.53026244331930784073896964,40,93.22429654916602999737477017,105.4910726666666666666666667,116.453994,-27911.92815312571617821002293,-8.819680960530984387503533689,0.08820811614708411137759842158,92.98357664233576,47.53026244331930784073896964,40,93.22429654916602999737477017,105.4910726666666666666666667,116.453994,-27911.92815312571617821002293,-8.819680960530984387503533689,0.08820811614708411137759842158,92.98357664233576,47.53026244331930784073896964
881,1461.686666666666666666666674,1.0035558976969239,1.1668842991395751,1.0654172392967074,200,113.0551,5,63.53348730717701661851477359,71.86720533333333333333333333,155.526928,-7695.367203913769685333312116,-3.569253026338063108642614310,-0.3794219079952049110693213131,62.71449434100036,31.60468754397650833560056665,5578.69,1,38.75936484245357369415557356,43.84344933333333333333333333,183.550684,-5832.836194727145719809121501,-4.434593448142588142326759069,-1.067985632087169733387621342,35.1679445052939,19.28081815068814440243547767,10,69.20582357017190429745538150,78.28358466666666666666666667,149.1105486666666666666666667,-10631.55586714801255500037566,-4.526941338731240588224969318,-0.3459880571673835637510445592,68.5469149324571,34.42638713634359373680704750,5,63.53348730717701661851477359,71.86720533333333333333333333,155.526928,-7695.367203913769685333312116,-3.569253026338063108642614310,-0.3794219079952049110693213131,62.71449434100036,31.60468754397650833560056665,40,94.67242167305026088257418693,107.0906486666666666666666667,120.3034846666666666666666667,-42166.95811111304136757764199,-13.12500473076259243861200442,-0.3774573351419726653673242371,94.36838262139466,47.09472803754538375660233978,40,94.67242167305026088257418693,107.0906486666666666666666667,120.3034846666666666666666667,-42166.95811111304136757764199,-13.12500473076259243861200442,-0.3774573351419726653673242371,94.36838262139466,47.09472803754538375660233978,40,94.67242167305026088257418693,107.0906486666666666666666667,120.3034846666666666666666667,-42166.95811111304136757764199,-13.12500473076259243861200442,-0.3774573351419726653673242371,94.36838262139466,47.09472803754538375660233978
882,1445.103333333333333333333322,1.0272922776877196,1.0796569316119424,0.8345259914192333,200,113.0551,5,62.96773935792489378406121548,71.259754,153.7637126666666666666666667,-1915.326337526850904871922112,-0.8959364531471022221378620495,0.6566709500748650839405089525,62.33920262749749,31.66769895406464273948317094,5578.69,5,62.96773935792489378406121548,71.259754,153.7637126666666666666666667,-1915.326337526850904871922112,-0.8959364531471022221378620495,0.6566709500748650839405089525,62.33920262749749,31.66769895406464273948317094,5,62.96773935792489378406121548,71.259754,153.7637126666666666666666667,-1915.326337526850904871922112,-0.8959364531471022221378620495,0.6566709500748650839405089525,62.33920262749749,31.66769895406464273948317094,5,62.96773935792489378406121548,71.259754,153.7637126666666666666666667,-1915.326337526850904871922112,-0.8959364531471022221378620495,0.6566709500748650839405089525,62.33920262749749,31.66769895406464273948317094,40,94.04088671018357866261538448,106.424822,118.5986446666666666666666667,-47589.73987531868441765127825,-14.90558905995278821252535687,-0.5546019728532372718971336645,93.85092601040051,47.29498819678658699892633420,40,94.04088671018357866261538448,106.424822,118.5986446666666666666666667,-47589.73987531868441765127825,-14.90558905995278821252535687,-0.5546019728532372718971336645,93.85092601040051,47.29498819678658699892633420,40,94.04088671018357866261538448,106.424822,118.5986446666666666666666667,-47589.73987531868441765127825,-14.90558905995278821252535687,-0.5546019728532372718971336645,93.85092601040051,47.29498819678658699892633420
883,1445.699999999999999999999989,1.03106864843486,1.1738573821018743,1.3007658764218082,200,113.0551,5,62.27944875226864169775796667,70.48082466666666666666666667,154.513842,-3815.886525411065757711053944,-1.804692526162489830548924595,0.3159887849278117698400423856,61.527232916704676,31.32555349460135351356476598,5578.69,1,38.00167145198199640728602822,43.00598666666666666666666667,181.98868,-2094.730584411308251592210800,-1.623596113604112366675314662,0.2573299494382961235819343815,34.422041784508714,19.11422492977611321157242246,1.75,47.91729845468952429219707431,54.22737,170.7672966666666666666666667,-2383.727448784246941326601592,-1.465267108217521239014297019,0.3347471251080051737902255833,45.014141045525044,24.10162463110236687091842177,1.75,47.91729845468952429219707431,54.22737,170.7672966666666666666666667,-2383.727448784246941326601592,-1.465267108217521239014297019,0.3347471251080051737902255833,45.014141045525044,24.10162463110236687091842177,40,93.72980002645844146961119811,106.0727693333333333333333333,118.9218973333333333333333333,-29868.46497771640428338273086,-9.386155424381303756848185762,0.02429442350162029404048354431,93.52248882401241,47.14457053796830739691607505,40,93.72980002645844146961119811,106.0727693333333333333333333,118.9218973333333333333333333,-29868.46497771640428338273086,-9.386155424381303756848185762,0.02429442350162029404048354431,93.52248882401241,47.14457053796830739691607505,40,93.72980002645844146961119811,106.0727693333333333333333333,118.9218973333333333333333333,-29868.46497771640428338273086,-9.386155424381303756848185762,0.02429442350162029404048354431,93.52248882401241,47.14457053796830739691607505
884,1426.766666666666666666666651,1.1980217454008133,1.1662246193896117,0.8773259478454125,200,113.0551,5,63.00772629006308336509305893,71.28549066666666666666666667,150.8505093333333333333333333,504585.9815958496820523182578,235.9460889244678468521253160,91.44882967073805535929013044,62.3106406278518,32.09092207776617327523078955,5578.69,30,86.77230753373532214838666270,98.17219066666666666666666667,123.9638093333333333333333333,622304.0000464942926793729575,211.2967687422676822000267467,32.19455896031976812407629798,86.43913122832633,44.19463331772727818393536692,1.75,48.53940224556806429847437941,54.916362,167.219638,387572.8552484004521829890896,235.2503826627605400997423983,109.1641931486749103963197848,45.546632597189266,24.72195501854719631216912162,5,63.00772629006308336509305893,71.28549066666666666666666667,150.8505093333333333333333333,504585.9815958496820523182578,235.9460889244678468521253160,91.44882967073805535929013044,62.3106406278518,32.09092207776617327523078955,40,94.43722223891116138796437469,106.8440986666666666666666667,115.2919013333333333333333333,612903.7947352626101882219261,191.2143650995039233700874642,21.02157294746705673554739589,94.23252418324512,48.09850662056878068690651973,40,94.43722223891116138796437469,106.8440986666666666666666667,115.2919013333333333333333333,612903.7947352626101882219261,191.2143650995039233700874642,21.02157294746705673554739589,94.23252418324512,48.09850662056878068690651973,40,94.43722223891116138796437469,106.8440986666666666666666667,115.2919013333333333333333333,612903.7947352626101882219261,191.2143650995039233700874642,21.02157294746705673554739589,94.23252418324512,48.09850662056878068690651973
885,1480.903333333333333333333309,1.1175145297264704,1.1918749637575914,1.2951661720254033,200,113.0551,5,63.38015288798714778534381567,71.71338933333333333333333333,159.1890106666666666666666667,-2477.586896240946068978740160,-1.151615209411264412965755498,0.5558837475749779842617639338,62.68820147823706,31.05787957740297776607490149,5578.69,1,38.95299792926708578844327183,44.07454666666666666666666667,186.8278533333333333333333333,-1262.471139329341366772685618,-0.9547998673530250466351445309,0.5524009092835622374535778191,35.18569212519391,19.08795519954174000212499596,1.75,48.87495013685111820455273476,55.30103933333333333333333333,175.6013606666666666666666667,-1342.204911831252698996232095,-0.8090293467728874746020337574,0.6254162040440912429996087020,45.87097362898075,23.94996298580410309002129616,1.75,48.87495013685111820455273476,55.30103933333333333333333333,175.6013606666666666666666667,-1342.204911831252698996232095,-0.8090293467728874746020337574,0.6254162040440912429996087020,45.87097362898075,23.94996298580410309002129616,40,94.85878241866216627277850248,107.330836,123.571564,-28097.45923698426782063090524,-8.726122049083287310719324327,0.08214741924586633941236752445,94.671046628342,46.48320502515348476239311501,40,94.85878241866216627277850248,107.330836,123.571564,-28097.45923698426782063090524,-8.726122049083287310719324327,0.08214741924586633941236752445,94.671046628342,46.48320502515348476239311501,40,94.85878241866216627277850248,107.330836,123.571564,-28097.45923698426782063090524,-8.726122049083287310719324327,0.08214741924586633941236752445,94.671046628342,46.48320502515348476239311501
886,1441.303333333333333333333324,1.167520243910518,1.0621915693307753,1.4903405789640163,200,113.0551,5,61.21979689581890910153512317,69.27531,155.1460233333333333333333333,-2445.999164774734765523888280,-1.176946093673072828556036429,0.5615459606512039985150835985,60.41058394160584,30.86841565864207799615009862,5578.69,1,38.27432909353217838931545601,43.310598,181.1107353333333333333333333,-971.023462497959559509309637,-0.7473332219964264939721448293,0.6557313626121382573871281255,34.771897810218974,19.29878829107155588298201003,1.75,47.74844889921803971213907214,54.03135533333333333333333333,170.389978,-1170.152790976416423845828913,-0.7218973648155734608112235972,0.6734326700575698124169165149,44.9543795620438,24.07585523657881603650276860,1.75,47.74844889921803971213907214,54.03135533333333333333333333,170.389978,-1170.152790976416423845828913,-0.7218973648155734608112235972,0.6734326700575698124169165149,44.9543795620438,24.07585523657881603650276860,40,91.79459909629880299888910831,103.8732506666666666666666667,120.5480826666666666666666667,-26936.50253899142476118164504,-8.644029258771576443967404557,0.1200720975026786810219058290,91.50547445255475,46.28492716081655932888138977,40,91.79459909629880299888910831,103.8732506666666666666666667,120.5480826666666666666666667,-26936.50253899142476118164504,-8.644029258771576443967404557,0.1200720975026786810219058290,91.50547445255475,46.28492716081655932888138977,40,91.79459909629880299888910831,103.8732506666666666666666667,120.5480826666666666666666667,-26936.50253899142476118164504,-8.644029258771576443967404557,0.1200720975026786810219058290,91.50547445255475,46.28492716081655932888138977
887,1448.026666666666666666666648,1.182213034067561,1.0767262021713426,0.8404881293847598,200,113.0551,5,64.09698032430973623003315999,72.504612,152.722588,483686.4348184216134994167495,222.3704219065961456812415140,87.70251166822705930951831873,63.39905074844834,32.19176547060035377609809117,5578.69,40,95.23558936344708476951531951,107.7276873333333333333333333,117.4995126666666666666666667,664835.4815752210458103156213,205.7148284507623873587519947,22.71801220152707389937778411,94.9981745162468,47.83067379665215095394043585,1,37.90071089313905480748872914,42.87216533333333333333333333,182.3550346666666666666666667,292346.4661120019323000202929,227.3009102284997192739726737,104.6491119119040794670596031,34.31909456005842,19.03507450846670976388879022,1,37.90071089313905480748872914,42.87216533333333333333333333,182.3550346666666666666666667,292346.4661120019323000202929,227.3009102284997192739726737,104.6491119119040794670596031,34.31909456005842,19.03507450846670976388879022,40,95.23558936344708476951531951,107.7276873333333333333333333,117.4995126666666666666666667,664835.4815752210458103156213,205.7148284507623873587519947,22.71801220152707389937778411,94.9981745162468,47.83067379665215095394043585,40,95.23558936344708476951531951,107.7276873333333333333333333,117.4995126666666666666666667,664835.4815752210458103156213,205.7148284507623873587519947,22.71801220152707389937778411,94.9981745162468,47.83067379665215095394043585,40,95.23558936344708476951531951,107.7276873333333333333333333,117.4995126666666666666666667,664835.4815752210458103156213,205.7148284507623873587519947,22.71801220152707389937778411,94.9981745162468,47.83067379665215095394043585
888,1427.119999999999999999999987,1.0410965364898688,1.1610009920752389,1.577491675843584,200,113.0551,5,63.32431097143401176121814434,71.65674333333333333333333333,150.5480566666666666666666667,-3971.588677982749881407304863,-1.847506363082343951256555321,0.2880786209696631500572168622,62.7007299270073,32.24806274811945256508110236,5578.69,1,38.34506242344061584026914026,43.39063866666666666666666667,178.8141613333333333333333333,-2040.328476281389965817124814,-1.567410651220183288857117855,0.2766177837288639885209481823,34.74452554744526,19.52731834175799382671601454,1.75,48.39043954453912134453242866,54.75782133333333333333333333,167.4469786666666666666666667,-2440.577889597262756665526691,-1.485679932820594053258368431,0.3188812511763923329029365758,45.447080291970806,24.64295160740602063201755018,1.75,48.39043954453912134453242866,54.75782133333333333333333333,167.4469786666666666666666667,-2440.577889597262756665526691,-1.485679932820594053258368431,0.3188812511763923329029365758,45.447080291970806,24.64295160740602063201755018,40,95.13412591394053595221610402,107.652204,114.552596,-29299.54619235563017545080093,-9.072285596170308529075974122,0.04287914929403468700680804628,94.9361313868613,48.44729006754129523754662366,40,95.13412591394053595221610402,107.652204,114.552596,-29299.54619235563017545080093,-9.072285596170308529075974122,0.04287914929403468700680804628,94.9361313868613,48.44729006754129523754662366,40,95.13412591394053595221610402,107.652204,114.552596,-29299.54619235563017545080093,-9.072285596170308529075974122,0.04287914929403468700680804628,94.9361313868613,48.44729006754129523754662366
889,1353.349999999999999999999996,1.2183476755904552,1.1212311213436332,0.7647334231972404,200,113.0551,5,59.83127313737844019230264807,67.68554733333333333333333333,142.6899193333333333333333333,1102953.160598085966667351179,543.1751208601617506643053710,198.7082721208896652560639109,59.21328830884366,32.17368850360244794069777465,5578.69,40,91.76339220088195689791764456,103.8095146666666666666666667,106.565952,1594305.612157723690225732637,511.9330398172248752592609613,53.08077742145439837246861745,91.48489550059324,49.34487671566266281999929016,1,36.85461235762574856698843514,41.69265466666666666666666667,168.682812,691726.9756818278386385116460,553.0366449535649929819065859,246.2462917320186342468150234,33.567582367436344,19.81821137572441907041125201,1,36.85461235762574856698843514,41.69265466666666666666666667,168.682812,691726.9756818278386385116460,553.0366449535649929819065859,246.2462917320186342468150234,33.567582367436344,19.81821137572441907041125201,40,91.76339220088195689791764456,103.8095146666666666666666667,106.565952,1594305.612157723690225732637,511.9330398172248752592609613,53.08077742145439837246861745,91.48489550059324,49.34487671566266281999929016,40,91.76339220088195689791764456,103.8095146666666666666666667,106.565952,1594305.612157723690225732637,511.9330398172248752592609613,53.08077742145439837246861745,91.48489550059324,49.34487671566266281999929016,40,91.76339220088195689791764456,103.8095146666666666666666667,106.565952,1594305.612157723690225732637,511.9330398172248752592609613,53.08077742145439837246861745,91.48489550059324,49.34487671566266281999929016
890,1474.596666666666666666666659,1.114447310934415,1.1090198152277153,0.8957726487911188,200,113.0551,5,62.74458410845168469528717045,71.000734,158.8029993333333333333333333,66641.65143345670361444781027,31.28683685319680573745796781,12.94575275440232449095536950,62.07116788321167,30.89624914709827748664367507,5578.69,10,68.39063042749770351304767502,77.38970666666666666666666667,152.4140266666666666666666667,68962.56131067112145120933173,29.70358905209750609866175645,9.730874866835190784712589632,67.9470802919708,33.67643577592008949085828603,1.75,48.30829977956553153362909980,54.66487333333333333333333333,175.13886,50274.09374094140120698974355,30.65594087229288449035080758,15.03054087026962042397688751,45.39233576642336,23.78763501376246861089579049,5,62.74458410845168469528717045,71.000734,158.8029993333333333333333333,66641.65143345670361444781027,31.28683685319680573745796781,12.94575275440232449095536950,62.07116788321167,30.89624914709827748664367507,40,94.04124615465101646353734873,106.4155193333333333333333333,123.388214,43935.02408764341610325659898,13.76209797307929506424203921,2.435214298354001565496879149,93.7956204379562,46.30713252120069995961771436,40,94.04124615465101646353734873,106.4155193333333333333333333,123.388214,43935.02408764341610325659898,13.76209797307929506424203921,2.435214298354001565496879149,93.7956204379562,46.30713252120069995961771436,40,94.04124615465101646353734873,106.4155193333333333333333333,123.388214,43935.02408764341610325659898,13.76209797307929506424203921,2.435214298354001565496879149,93.7956204379562,46.30713252120069995961771436
891,1373.366666666666666666666667,1.1810594883569583,1.0701944682918325,0.9906022509277863,200,113.0551,5,61.29423134498606434153324867,69.32789666666666666666666667,144.0593033333333333333333333,139573.0941932767852647295425,67.10771127932040501095520639,26.01897294764125363924676627,60.6481058877225,32.48924802737308829520546062,5578.69,40,93.17035353365524955383583593,105.381934,108.005266,179079.6891892169806215231471,56.64465194740020005754280017,6.849950826394109944558753826,92.92560474669101,49.38531177127775236752719938,1,36.32621721249285004189406129,41.087394,172.299806,84474.13893932919872093728606,68.53208142894079119979985918,30.94963338202230733155257010,32.87996348699224,19.25485408684307212428861712,1,36.32621721249285004189406129,41.087394,172.299806,84474.13893932919872093728606,68.53208142894079119979985918,30.94963338202230733155257010,32.87996348699224,19.25485408684307212428861712,40,93.17035353365524955383583593,105.381934,108.005266,179079.6891892169806215231471,56.64465194740020005754280017,6.849950826394109944558753826,92.92560474669101,49.38531177127775236752719938,40,93.17035353365524955383583593,105.381934,108.005266,179079.6891892169806215231471,56.64465194740020005754280017,6.849950826394109944558753826,92.92560474669101,49.38531177127775236752719938,40,93.17035353365524955383583593,105.381934,108.005266,179079.6891892169806215231471,56.64465194740020005754280017,6.849950826394109944558753826,92.92560474669101,49.38531177127775236752719938
892,1458.016666666666666666666672,1.1801829414865581,1.0569273487301114,1.15439513371048,200,113.0551,5,60.76173061887443025794880409,68.76951666666666666666666667,158.9008833333333333333333333,3913.234515636082631248429498,1.896787368064039338771189802,1.701461188134863674312146668,60.05291005291006,30.20573454725193378966552818,5578.69,5,60.76173061887443025794880409,68.76951666666666666666666667,158.9008833333333333333333333,3913.234515636082631248429498,1.896787368064039338771189802,1.701461188134863674312146668,60.05291005291006,30.20573454725193378966552818,1,37.94147163725208047142127561,42.94177666666666666666666667,184.7286233333333333333333333,2942.852278269811348990811576,2.284373949028355952195745647,2.043364844416250558045910207,34.59222769567597,18.86137884708186337207940368,1.75,46.93441469770003378836593791,53.11989933333333333333333333,174.5505006666666666666666667,3705.059739883757704615564175,2.324966592170473179872343994,2.034011520428377424757147730,44.27111840904944,23.33193042808082795714038071,40,92.35432576788953549885410423,104.5256986666666666666666667,123.1447013333333333333333333,-18273.84588314565784262837499,-5.827544841841911133276256564,0.4030529072866883385716081222,92.15471629264734,45.91097422706977572256501797,40,92.35432576788953549885410423,104.5256986666666666666666667,123.1447013333333333333333333,-18273.84588314565784262837499,-5.827544841841911133276256564,0.4030529072866883385716081222,92.15471629264734,45.91097422706977572256501797,40,92.35432576788953549885410423,104.5256986666666666666666667,123.1447013333333333333333333,-18273.84588314565784262837499,-5.827544841841911133276256564,0.4030529072866883385716081222,92.15471629264734,45.91097422706977572256501797
893,1442.406666666666666666666674,1.2143985826710633,1.0681257374450444,1.5672416569941348,200,113.0551,5,62.90254665992599794040883307,71.17298733333333333333333333,153.2542126666666666666666667,-2220.444902428257163884988248,-1.039928670329643680023598208,0.6019773634261346007960671326,62.140706268820146,31.71317350719223575989600785,5578.69,1,39.05587143184880421506617235,44.190946,180.236254,-833.579195471524119323555584,-0.6287707256229395340571615311,0.7044611331619037066222937508,35.359065608175925,19.69054820449571174973443504,1.75,48.93978909621003656019133356,55.37440333333333333333333333,169.0527966666666666666666667,-996.203217665687144584810741,-0.5996773224317584186970687245,0.7219786788683583218906028592,45.98959759102108,24.67365958018160603230505631,1.75,48.93978909621003656019133356,55.37440333333333333333333333,169.0527966666666666666666667,-996.203217665687144584810741,-0.5996773224317584186970687245,0.7219786788683583218906028592,45.98959759102108,24.67365958018160603230505631,40,93.62169495106153954684245386,105.931096,118.496104,-26584.04663935270994758951102,-8.365200790317733188747998674,0.1315856850607875904390472475,93.36618304589834,47.20064947564288107680352471,40,93.62169495106153954684245386,105.931096,118.496104,-26584.04663935270994758951102,-8.365200790317733188747998674,0.1315856850607875904390472475,93.36618304589834,47.20064947564288107680352471,40,93.62169495106153954684245386,105.931096,118.496104,-26584.04663935270994758951102,-8.365200790317733188747998674,0.1315856850607875904390472475,93.36618304589834,47.20064947564288107680352471
894,1476.873333333333333333333312,1.0764661259964867,1.0636455331883763,1.5098941032699904,200,113.0551,5,64.87123143454026487678497409,73.380422,156.4542446666666666666666667,-3255.071908709200280654144496,-1.478628685958951594588424188,0.4165167971855040734197195944,63.98320554947061,31.92748207407063628347333736,5578.69,1,39.58234188242489024878607747,44.77437666666666666666666667,185.06029,-1543.421011109530400227660396,-1.149035918913987784700714163,0.4527923691528819303297735909,35.69733479372034,19.48112411240543927228848564,1.75,49.90603420508875608800069346,56.45223266666666666666666667,173.382434,-1849.355618795886510417693614,-1.091988472044894563554665912,0.4838801127498439908523707607,46.53158086893027,24.56210522346498352438854597,1.75,49.90603420508875608800069346,56.45223266666666666666666667,173.382434,-1849.355618795886510417693614,-1.091988472044894563554665912,0.4838801127498439908523707607,46.53158086893027,24.56210522346498352438854597,40,95.36572595140566256644179753,107.874894,121.9597726666666666666666667,-28191.50124816722455538117577,-8.711171556490621613150376389,0.07907537269761586469103053554,95.10770354143848,46.93586723209727572283844619,40,95.36572595140566256644179753,107.874894,121.9597726666666666666666667,-28191.50124816722455538117577,-8.711171556490621613150376389,0.07907537269761586469103053554,95.10770354143848,46.93586723209727572283844619,40,95.36572595140566256644179753,107.874894,121.9597726666666666666666667,-28191.50124816722455538117577,-8.711171556490621613150376389,0.07907537269761586469103053554,95.10770354143848,46.93586723209727572283844619
895,1413.393333333333333333333324,1.2342222713585926,1.0505693734520867,0.819630426198836,200,113.0551,5,62.26879199794299205309294611,70.43661933333333333333333333,149.4156473333333333333333333,1521532.759497381626722472899,720.0481671315976307752158439,273.7401521678712433783689180,61.59182183278568,32.03815926088549159071667520,5578.69,40,93.44558508398604367162528263,105.7028873333333333333333333,114.1493793333333333333333333,2215864.377879310171786173525,698.7713182931944545198748071,73.38508011288680847473973668,93.22745527564804,48.07905278211065369957522991,1,37.83189603745670590696461598,42.794324,177.0579426666666666666666667,951858.7305889765439697417425,741.4213238411216590076616566,338.4739342781795485863493312,34.28258488499452,19.46503652149443383799545392,0.31,16.69902665776780171986100627,18.889446,200.9628206666666666666666667,437198.0103012624830027595745,771.5031457270945249934091494,180.9968752784210608018212105,11.610076670317634,8.591881396719736647397161245,40,93.44558508398604367162528263,105.7028873333333333333333333,114.1493793333333333333333333,2215864.377879310171786173525,698.7713182931944545198748071,73.38508011288680847473973668,93.22745527564804,48.07905278211065369957522991,40,93.44558508398604367162528263,105.7028873333333333333333333,114.1493793333333333333333333,2215864.377879310171786173525,698.7713182931944545198748071,73.38508011288680847473973668,93.22745527564804,48.07905278211065369957522991,40,93.44558508398604367162528263,105.7028873333333333333333333,114.1493793333333333333333333,2215864.377879310171786173525,698.7713182931944545198748071,73.38508011288680847473973668,93.22745527564804,48.07905278211065369957522991
896,1467.399999999999999999999992,1.1145489610824943,1.0416870146506552,0.7824095645266638,200,113.0551,5,63.44514518652092949160562732,71.79347733333333333333333333,156.9313226666666666666666667,123422.7853322239297128066980,57.30454906517409609096089936,23.12397271263037195341678745,62.6551094890511,31.38858459307138243571896591,5578.69,30,86.96664178903992470256428867,98.410014,130.314786,149220.2262392576127712076215,50.54371337970327991594013373,8.480040535084134677179124768,86.48722627737226,43.02551100711422635411638790,1,38.32563595839034292476996247,43.368656,185.356144,75309.72640112487587075997454,57.88337580419437475055715702,27.70046388320139968614519721,34.7992700729927,18.96106412597147314152203871,1.75,48.08548575471115637838940972,54.41274066666666666666666667,174.3120593333333333333333333,94994.79990695181948189795071,58.19396875503325408794145694,27.51123716770582064637877163,45.091240875912405,23.78961121254305027992883442,40,94.53112723692439950813467759,106.9698606666666666666666667,121.7549393333333333333333333,146664.5462751777593178069677,45.70276317744160076772246947,5.791053567100200976206749397,94.28832116788321,46.76793275878552158168535579,40,94.53112723692439950813467759,106.9698606666666666666666667,121.7549393333333333333333333,146664.5462751777593178069677,45.70276317744160076772246947,5.791053567100200976206749397,94.28832116788321,46.76793275878552158168535579,40,94.53112723692439950813467759,106.9698606666666666666666667,121.7549393333333333333333333,146664.5462751777593178069677,45.70276317744160076772246947,5.791053567100200976206749397,94.28832116788321,46.76793275878552158168535579
